site,latitude,longitude,method,field.technique,ecosystem.type,temp,flux,units,inv.ktc,std.flux,reference
TuZu - 1988,23.689019,102.418671,GC,Chamber,Rice Paddy,27.5261,82.49,mg CH4 m^-2 d^-1,1.556145911,1.346640686,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1988,23.689019,102.418671,GC,Chamber,Rice Paddy,28.498,86.1048,mg CH4 m^-2 d^-1,1.680582381,1.389528771,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1988,23.689019,102.418671,GC,Chamber,Rice Paddy,29.5078,89.1699,mg CH4 m^-2 d^-1,1.80902439,1.424507151,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,21.535,16.9939,mg CH4 m^-2 d^-1,0.77094608,0.099050591,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,18.5371,17.4416,mg CH4 m^-2 d^-1,0.365923592,0.125054293,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,19.5412,29.322,mg CH4 m^-2 d^-1,0.502504135,0.644534223,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,20.4752,33.7619,mg CH4 m^-2 d^-1,0.628710472,0.785529083,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,29.5737,44.5437,mg CH4 m^-2 d^-1,1.817376773,1.062666865,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,23.5766,47.3675,mg CH4 m^-2 d^-1,1.042083587,1.124132475,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,25.4863,49.3616,mg CH4 m^-2 d^-1,1.292346559,1.165368929,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,22.5631,50.0874,mg CH4 m^-2 d^-1,0.907952516,1.179965615,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,24.5863,50.4326,mg CH4 m^-2 d^-1,1.174803252,1.186833927,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,28.5164,57.1795,mg CH4 m^-2 d^-1,1.682930474,1.312391578,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,27.5294,77.2559,mg CH4 m^-2 d^-1,1.556569785,1.613319423,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,26.517,78.323,mg CH4 m^-2 d^-1,1.426092044,1.627037437,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
TuZu - 1989,23.689019,102.418671,GC,Chamber,Rice Paddy,30.5249,80.6649,mg CH4 m^-2 d^-1,1.937531006,1.656499672,"Khalil, MA et al (1991) Methane emissions from rice fields in china. Environmental Science and Technology. 25, 979-981."
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,18.998,2.112,mg CH4 m^-2 d^-1,0.42873315,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,19.947,2.112,mg CH4 m^-2 d^-1,0.557436548,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,19.947,2.112,mg CH4 m^-2 d^-1,0.557436548,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,17.575,2.112,mg CH4 m^-2 d^-1,0.234170483,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,17.062,2.112,mg CH4 m^-2 d^-1,0.163561328,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,18.662,2.112,mg CH4 m^-2 d^-1,0.382964059,-0.151638903,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,20.439,4.416,mg CH4 m^-2 d^-1,0.623833929,0.58596004,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,19.286,4.416,mg CH4 m^-2 d^-1,0.467880046,0.58596004,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,17.386,6.12,mg CH4 m^-2 d^-1,0.208185609,0.912287828,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.134,21.528,mg CH4 m^-2 d^-1,1.505715537,2.170080145,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,22.313,22.128,mg CH4 m^-2 d^-1,0.874711549,2.197569506,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,26.559,23.256,mg CH4 m^-2 d^-1,1.431522524,2.247288895,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.997,32.4,mg CH4 m^-2 d^-1,1.616537584,2.578884154,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,28.682,32.4,mg CH4 m^-2 d^-1,1.704050416,2.578884154,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,26.93,33,mg CH4 m^-2 d^-1,1.479425706,2.597233293,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,28.169,34.128,mg CH4 m^-2 d^-1,1.638549039,2.630843893,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,28.403,51.96,mg CH4 m^-2 d^-1,1.668454517,3.051199923,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,25.91,53.664,mg CH4 m^-2 d^-1,1.347438282,3.083468117,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,25.721,55.416,mg CH4 m^-2 d^-1,1.322882807,3.115594092,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.219,55.416,mg CH4 m^-2 d^-1,1.516659089,3.115594092,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,29.667,62.328,mg CH4 m^-2 d^-1,1.829195702,3.233136494,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.524,68.04,mg CH4 m^-2 d^-1,2.434559925,3.320821499,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.983,73.872,mg CH4 m^-2 d^-1,2.120261104,3.403059597,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.55,81.744,mg CH4 m^-2 d^-1,2.437749048,3.504318144,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.997,83.184,mg CH4 m^-2 d^-1,1.616537584,3.521780753,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,28.987,83.712,mg CH4 m^-2 d^-1,1.742888244,3.528108068,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.293,84.384,mg CH4 m^-2 d^-1,2.034008099,3.536103542,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.911,84.816,mg CH4 m^-2 d^-1,1.60552242,3.541209936,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.421,85.344,mg CH4 m^-2 d^-1,2.050038196,3.547415879,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,30.617,85.848,mg CH4 m^-2 d^-1,1.94912497,3.553304022,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.214,89.52,mg CH4 m^-2 d^-1,2.396494173,3.595187795,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,28.49,96.792,mg CH4 m^-2 d^-1,1.679561382,3.673290078,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,29.8,97.992,mg CH4 m^-2 d^-1,1.846031102,3.685611574,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,32.416,98.592,mg CH4 m^-2 d^-1,2.174188967,3.691715854,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,30.452,99.192,mg CH4 m^-2 d^-1,1.928349034,3.697783097,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.319,106.464,mg CH4 m^-2 d^-1,2.037265304,3.768532631,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,30.589,107.232,mg CH4 m^-2 d^-1,1.945600947,3.775720443,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.895,108.936,mg CH4 m^-2 d^-1,1.603472393,3.791486285,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.219,109.464,mg CH4 m^-2 d^-1,2.397108746,3.796321459,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,27.326,111.144,mg CH4 m^-2 d^-1,1.530426282,3.811552389,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.59,113.256,mg CH4 m^-2 d^-1,2.442654339,3.830376474,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,32.614,114.696,mg CH4 m^-2 d^-1,2.198797906,3.843010881,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.562,114.696,mg CH4 m^-2 d^-1,2.067680752,3.843010881,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.458,115.2,mg CH4 m^-2 d^-1,2.426462035,3.84739548,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,32.654,119.808,mg CH4 m^-2 d^-1,2.203765538,3.886616193,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.727,128.976,mg CH4 m^-2 d^-1,2.459445298,3.960352072,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,35.204,128.976,mg CH4 m^-2 d^-1,2.517790781,3.960352072,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,35.204,133.608,mg CH4 m^-2 d^-1,2.517790781,3.995635871,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,33.777,144.552,mg CH4 m^-2 d^-1,2.34270308,4.074365036,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.701,153.024,mg CH4 m^-2 d^-1,2.456259842,4.131320503,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.016,153.72,mg CH4 m^-2 d^-1,2.37214098,4.135858497,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,31.421,163.392,mg CH4 m^-2 d^-1,2.050038196,4.196877953,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,35.996,168.24,mg CH4 m^-2 d^-1,2.614268447,4.226117263,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,33.158,169.128,mg CH4 m^-2 d^-1,2.266246481,4.231381556,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,36.128,172.272,mg CH4 m^-2 d^-1,2.630299995,4.249800354,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,32.649,173.136,mg CH4 m^-2 d^-1,2.203144655,4.254803144,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,36.098,186.648,mg CH4 m^-2 d^-1,2.626657663,4.329950221,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,34.458,196.992,mg CH4 m^-2 d^-1,2.426462035,4.38388885,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,33.158,209.352,mg CH4 m^-2 d^-1,2.266246481,4.444742777,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
Vercelli - unfertilized,45.339236,8.437328,IRGA,Chamber,Rice Paddy,32.416,219.624,mg CH4 m^-2 d^-1,2.174188967,4.492642725,"Schutz et al (1990) Influence of soil temperature on methane emission from rice paddy fields. Biogeochemistry. 11, 77-95"
