"","log.move","hr","Season","DayNight","Sex","Stage","julian","BearID","Year","BearIDYear"
"2104",8.059892913,59,"Spring","Night","M","Male",159,4085,2012,4085
"2105",7.094108357,66,"Spring","Day","M","Male",159,4085,2012,4085
"2106",4.276222947,64,"Spring","Night","M","Male",160,4085,2012,4085
"2107",6.477963856,66,"Spring","Day","M","Male",160,4085,2012,4085
"2108",1.235884399,48,"Spring","Night","M","Male",161,4085,2012,4085
"2109",6.607994382,76,"Spring","Day","M","Male",161,4085,2012,4085
"2110",4.702628672,63,"Spring","Night","M","Male",162,4085,2012,4085
"2111",6.661215232,59,"Spring","Day","M","Male",162,4085,2012,4085
"2112",1.489759281,72,"Spring","Night","M","Male",163,4085,2012,4085
"2113",6.604282443,66,"Spring","Day","M","Male",163,4085,2012,4085
"2114",2.611678837,56,"Spring","Night","M","Male",164,4085,2012,4085
"2115",6.675212661,62,"Spring","Day","M","Male",164,4085,2012,4085
"2116",7.162114065,59,"Spring","Night","M","Male",165,4085,2012,4085
"2117",6.670478534,70,"Spring","Day","M","Male",165,4085,2012,4085
"2118",7.720148046,63,"Spring","Night","M","Male",166,4085,2012,4085
"2119",6.497787837,64,"Spring","Day","M","Male",166,4085,2012,4085
"2120",4.910870856,72,"Spring","Night","M","Male",167,4085,2012,4085
"2121",6.025529664,56,"Spring","Day","M","Male",167,4085,2012,4085
"2122",4.499330874,58,"Spring","Night","M","Male",168,4085,2012,4085
"2123",6.487674877,57,"Spring","Day","M","Male",168,4085,2012,4085
"2124",6.03179279,61,"Spring","Night","M","Male",169,4085,2012,4085
"2125",6.20752559,72,"Spring","Day","M","Male",169,4085,2012,4085
"2126",7.17047714,64,"Spring","Night","M","Male",170,4085,2012,4085
"2127",6.314790836,69,"Spring","Day","M","Male",170,4085,2012,4085
"2128",7.753785699,82,"Spring","Night","M","Male",171,4085,2012,4085
"2129",7.084515046,62,"Spring","Day","M","Male",171,4085,2012,4085
"2130",4.368692587,68,"Spring","Night","M","Male",172,4085,2012,4085
"2131",6.238448045,66,"Spring","Day","M","Male",172,4085,2012,4085
"2132",7.557328776,58,"Spring","Night","M","Male",173,4085,2012,4085
"2133",6.583104792,62,"Spring","Day","M","Male",173,4085,2012,4085
"2134",7.152440752,62,"Spring","Night","M","Male",174,4085,2012,4085
"2135",6.541131705,59,"Spring","Day","M","Male",174,4085,2012,4085
"2136",7.51262962,77,"Spring","Night","M","Male",175,4085,2012,4085
"2137",6.780769654,55,"Spring","Day","M","Male",175,4085,2012,4085
"2138",7.54396769,67,"Spring","Night","M","Male",176,4085,2012,4085
"2139",6.707550481,63,"Spring","Day","M","Male",176,4085,2012,4085
"2140",5.583453773,66,"Spring","Night","M","Male",177,4085,2012,4085
"2141",6.140170983,55,"Spring","Day","M","Male",177,4085,2012,4085
"2142",3.296532538,52,"Spring","Night","M","Male",178,4085,2012,4085
"2143",5.811461538,60,"Spring","Day","M","Male",178,4085,2012,4085
"2144",2.900470752,45,"Spring","Night","M","Male",179,4085,2012,4085
"2145",5.794780014,66,"Spring","Day","M","Male",179,4085,2012,4085
"2146",-0.445960584,52,"Spring","Night","M","Male",180,4085,2012,4085
"2147",6.012621192,64,"Spring","Day","M","Male",180,4085,2012,4085
"2148",3.869811018,47,"Spring","Night","M","Male",181,4085,2012,4085
"2149",5.987055606,61,"Spring","Day","M","Male",181,4085,2012,4085
"2150",-0.072765982,58,"Spring","Night","M","Male",182,4085,2012,4085
"2151",6.225005011,64,"Spring","Day","M","Male",182,4085,2012,4085
"2152",3.478518894,53,"Spring","Night","M","Male",183,4085,2012,4085
"2153",6.003726777,62,"Spring","Day","M","Male",183,4085,2012,4085
"2154",0.838826365,55,"Summer","Night","M","Male",184,4085,2012,4085
"2155",6.163118738,66,"Summer","Day","M","Male",184,4085,2012,4085
"2156",3.390308467,43,"Summer","Night","M","Male",185,4085,2012,4085
"2157",6.063793154,67,"Summer","Day","M","Male",185,4085,2012,4085
"2158",3.551664994,47,"Summer","Night","M","Male",186,4085,2012,4085
"2159",5.752483849,63,"Summer","Day","M","Male",186,4085,2012,4085
"2160",5.015642178,61,"Summer","Day","M","Male",187,4085,2012,4085
"2161",3.612131508,69,"Summer","Night","M","Male",188,4085,2012,4085
"2162",5.441868847,69,"Summer","Day","M","Male",188,4085,2012,4085
"2163",7.349328235,76,"Summer","Night","M","Male",189,4085,2012,4085
"2164",6.085531616,73,"Summer","Day","M","Male",189,4085,2012,4085
"2165",4.627336021,75,"Summer","Night","M","Male",190,4085,2012,4085
"2166",6.007748035,73,"Summer","Day","M","Male",190,4085,2012,4085
"2167",0.841454333,56,"Summer","Night","M","Male",191,4085,2012,4085
"2168",5.2325662,77,"Summer","Day","M","Male",191,4085,2012,4085
"2169",7.001045081,54,"Summer","Night","M","Male",192,4085,2012,4085
"2170",6.590220337,62,"Summer","Day","M","Male",192,4085,2012,4085
"2171",3.309860731,70,"Summer","Night","M","Male",193,4085,2012,4085
"2172",6.155069453,70,"Summer","Day","M","Male",193,4085,2012,4085
"2173",4.515282538,56,"Summer","Night","M","Male",194,4085,2012,4085
"2174",6.030189693,78,"Summer","Day","M","Male",194,4085,2012,4085
"2175",4.377465589,55,"Summer","Night","M","Male",195,4085,2012,4085
"2176",6.16806543,75,"Summer","Day","M","Male",195,4085,2012,4085
"2177",0.713634731,56,"Summer","Night","M","Male",196,4085,2012,4085
"2178",6.039167491,74,"Summer","Day","M","Male",196,4085,2012,4085
"2179",0.418812119,56,"Summer","Night","M","Male",197,4085,2012,4085
"2180",5.890074386,74,"Summer","Day","M","Male",197,4085,2012,4085
"2181",1.233900667,47,"Summer","Night","M","Male",198,4085,2012,4085
"2182",5.073107064,76,"Summer","Day","M","Male",198,4085,2012,4085
"2183",1.261141586,57,"Summer","Night","M","Male",199,4085,2012,4085
"2184",5.786824665,78,"Summer","Day","M","Male",199,4085,2012,4085
"2185",-0.059869108,57,"Summer","Night","M","Male",200,4085,2012,4085
"2186",5.638567925,78,"Summer","Day","M","Male",200,4085,2012,4085
"2187",1.181824467,62,"Summer","Night","M","Male",201,4085,2012,4085
"2188",5.811545046,80,"Summer","Day","M","Male",201,4085,2012,4085
"2189",1.244987196,57,"Summer","Night","M","Male",202,4085,2012,4085
"2190",5.639197316,79,"Summer","Day","M","Male",202,4085,2012,4085
"2191",0.49542036,57,"Summer","Night","M","Male",203,4085,2012,4085
"2192",6.013868688,79,"Summer","Day","M","Male",203,4085,2012,4085
"2193",0.902449553,52,"Summer","Night","M","Male",204,4085,2012,4085
"2194",5.935140163,75,"Summer","Day","M","Male",204,4085,2012,4085
"2195",-0.210273295,55,"Summer","Night","M","Male",205,4085,2012,4085
"2196",5.743080975,73,"Summer","Day","M","Male",205,4085,2012,4085
"2197",1.250719767,56,"Summer","Night","M","Male",206,4085,2012,4085
"2198",5.464830188,69,"Summer","Day","M","Male",206,4085,2012,4085
"2199",0.49204098,56,"Summer","Night","M","Male",207,4085,2012,4085
"2200",5.863935863,70,"Summer","Day","M","Male",207,4085,2012,4085
"2201",5.259315857,60,"Summer","Night","M","Male",208,4085,2012,4085
"2202",5.725850659,68,"Summer","Day","M","Male",208,4085,2012,4085
"2203",2.102167665,58,"Summer","Night","M","Male",209,4085,2012,4085
"2204",5.848400618,74,"Summer","Day","M","Male",209,4085,2012,4085
"2205",0.807337453,59,"Summer","Night","M","Male",210,4085,2012,4085
"2206",6.107371744,67,"Summer","Day","M","Male",210,4085,2012,4085
"2207",0.852870958,53,"Summer","Night","M","Male",211,4085,2012,4085
"2208",5.357457748,69,"Summer","Day","M","Male",211,4085,2012,4085
"2209",0.785384779,58,"Summer","Night","M","Male",212,4085,2012,4085
"2210",5.436949161,70,"Summer","Day","M","Male",212,4085,2012,4085
"2211",0.887145884,49,"Summer","Night","M","Male",213,4085,2012,4085
"2212",6.073176326,69,"Summer","Day","M","Male",213,4085,2012,4085
"2213",0.995368472,54,"Summer","Night","M","Male",214,4085,2012,4085
"2214",6.273216987,66,"Summer","Day","M","Male",214,4085,2012,4085
"2215",1.618969788,52,"Summer","Night","M","Male",215,4085,2012,4085
"2216",6.018645832,71,"Summer","Day","M","Male",215,4085,2012,4085
"2217",0.649867891,59,"Summer","Night","M","Male",216,4085,2012,4085
"2218",4.925826052,73,"Summer","Day","M","Male",216,4085,2012,4085
"2219",4.336702087,63,"Summer","Night","M","Male",217,4085,2012,4085
"2220",5.871916049,74,"Summer","Day","M","Male",217,4085,2012,4085
"2221",3.504247784,71,"Summer","Night","M","Male",218,4085,2012,4085
"2222",5.347662036,72,"Summer","Day","M","Male",218,4085,2012,4085
"2223",1.770513443,69,"Summer","Night","M","Male",219,4085,2012,4085
"2224",5.094699394,70,"Summer","Day","M","Male",219,4085,2012,4085
"2225",4.97731379,57,"Summer","Night","M","Male",220,4085,2012,4085
"2226",5.464693342,74,"Summer","Day","M","Male",220,4085,2012,4085
"2227",2.145624731,68,"Summer","Night","M","Male",221,4085,2012,4085
"2228",5.278975014,78,"Summer","Day","M","Male",221,4085,2012,4085
"2229",5.058577029,57,"Summer","Night","M","Male",222,4085,2012,4085
"2230",6.034240071,75,"Summer","Day","M","Male",222,4085,2012,4085
"2231",3.066072164,64,"Summer","Night","M","Male",223,4085,2012,4085
"2232",6.244473102,71,"Summer","Day","M","Male",223,4085,2012,4085
"2233",5.433589627,60,"Summer","Night","M","Male",224,4085,2012,4085
"2234",6.004500348,73,"Summer","Day","M","Male",224,4085,2012,4085
"2235",7.337783227,68,"Summer","Night","M","Male",225,4085,2012,4085
"2236",6.147505271,64,"Summer","Day","M","Male",225,4085,2012,4085
"2237",6.541745221,78,"Summer","Night","M","Male",226,4085,2012,4085
"2238",6.120973554,53,"Summer","Day","M","Male",226,4085,2012,4085
"2239",6.349913134,84,"Summer","Night","M","Male",227,4085,2012,4085
"2240",5.789816299,80,"Summer","Day","M","Male",227,4085,2012,4085
"2241",-0.121761882,76,"Summer","Night","M","Male",228,4085,2012,4085
"2242",5.569463878,69,"Summer","Day","M","Male",228,4085,2012,4085
"2243",5.959794309,67,"Summer","Night","M","Male",229,4085,2012,4085
"2244",5.901015138,69,"Summer","Day","M","Male",229,4085,2012,4085
"2245",4.766487475,70,"Summer","Night","M","Male",230,4085,2012,4085
"2246",5.541692664,72,"Summer","Day","M","Male",230,4085,2012,4085
"2247",1.039752846,72,"Summer","Night","M","Male",231,4085,2012,4085
"2248",5.676720807,77,"Summer","Day","M","Male",231,4085,2012,4085
"2249",5.130268661,69,"Summer","Night","M","Male",232,4085,2012,4085
"2250",5.305754927,73,"Summer","Day","M","Male",232,4085,2012,4085
"2251",5.593482454,80,"Summer","Night","M","Male",233,4085,2012,4085
"2252",5.8986807,76,"Summer","Day","M","Male",233,4085,2012,4085
"2253",6.463044564,85,"Summer","Night","M","Male",234,4085,2012,4085
"2254",5.765652737,81,"Summer","Day","M","Male",234,4085,2012,4085
"2255",5.204188746,91,"Summer","Night","M","Male",235,4085,2012,4085
"2256",4.966774539,73,"Summer","Day","M","Male",235,4085,2012,4085
"2257",3.801837982,83,"Summer","Night","M","Male",236,4085,2012,4085
"2258",5.477854561,75,"Summer","Day","M","Male",236,4085,2012,4085
"2259",4.744460007,68,"Summer","Night","M","Male",237,4085,2012,4085
"2260",4.939790824,79,"Summer","Day","M","Male",237,4085,2012,4085
"2261",4.734622525,76,"Summer","Night","M","Male",238,4085,2012,4085
"2262",5.222345248,80,"Summer","Day","M","Male",238,4085,2012,4085
"2263",4.753385381,68,"Summer","Night","M","Male",239,4085,2012,4085
"2264",5.047125808,77,"Summer","Day","M","Male",239,4085,2012,4085
"2265",3.584227799,74,"Summer","Night","M","Male",240,4085,2012,4085
"2266",5.163241013,76,"Summer","Day","M","Male",240,4085,2012,4085
"2267",1.992837684,72,"Summer","Night","M","Male",241,4085,2012,4085
"2268",4.996141852,84,"Summer","Day","M","Male",241,4085,2012,4085
"2269",5.839580949,59,"Summer","Night","M","Male",242,4085,2012,4085
"2270",5.329027621,78,"Summer","Day","M","Male",242,4085,2012,4085
"2271",6.286543833,80,"Summer","Night","M","Male",243,4085,2012,4085
"2272",5.639146566,82,"Summer","Day","M","Male",243,4085,2012,4085
"2273",4.488722305,79,"Summer","Night","M","Male",244,4085,2012,4085
"2274",5.243753956,69,"Summer","Day","M","Male",244,4085,2012,4085
"2275",5.047138316,74,"Summer","Night","M","Male",245,4085,2012,4085
"2276",4.950814569,75,"Summer","Day","M","Male",245,4085,2012,4085
"2277",7.179603879,79,"Fall","Night","M","Male",246,4085,2012,4085
"2278",6.426632296,56,"Fall","Day","M","Male",246,4085,2012,4085
"2279",7.632114334,87,"Fall","Night","M","Male",247,4085,2012,4085
"2280",6.307310573,63,"Fall","Day","M","Male",247,4085,2012,4085
"2281",7.993089698,79,"Fall","Night","M","Male",248,4085,2012,4085
"2282",7.230855817,59,"Fall","Day","M","Male",248,4085,2012,4085
"2283",5.795007443,80,"Fall","Night","M","Male",249,4085,2012,4085
"2284",6.482919264,69,"Fall","Day","M","Male",249,4085,2012,4085
"2285",5.685677858,67,"Fall","Night","M","Male",250,4085,2012,4085
"2286",5.168516976,72,"Fall","Day","M","Male",250,4085,2012,4085
"2287",3.63578615,90,"Fall","Night","M","Male",251,4085,2012,4085
"2288",6.18798356,82,"Fall","Day","M","Male",251,4085,2012,4085
"2289",6.477998719,82,"Fall","Night","M","Male",252,4085,2012,4085
"2290",5.156708684,79,"Fall","Day","M","Male",252,4085,2012,4085
"2291",4.207113204,82,"Fall","Night","M","Male",253,4085,2012,4085
"2292",6.495957948,85,"Fall","Day","M","Male",253,4085,2012,4085
"2293",6.482753993,75,"Fall","Night","M","Male",254,4085,2012,4085
"2294",6.985470746,81,"Fall","Day","M","Male",254,4085,2012,4085
"2295",5.908547782,73,"Fall","Night","M","Male",255,4085,2012,4085
"2296",5.907955662,82,"Fall","Day","M","Male",255,4085,2012,4085
"2297",6.836295526,70,"Fall","Night","M","Male",256,4085,2012,4085
"2298",6.819196378,63,"Fall","Day","M","Male",256,4085,2012,4085
"2299",4.544930631,73,"Fall","Night","M","Male",257,4085,2012,4085
"2300",6.259069444,73,"Fall","Day","M","Male",257,4085,2012,4085
"2301",2.843227372,79,"Fall","Night","M","Male",258,4085,2012,4085
"2302",5.909635018,83,"Fall","Day","M","Male",258,4085,2012,4085
"2303",6.005629317,68,"Fall","Night","M","Male",259,4085,2012,4085
"2304",6.056359624,61,"Fall","Day","M","Male",259,4085,2012,4085
"2305",6.763503922,84,"Fall","Night","M","Male",260,4085,2012,4085
"2306",6.117995464,72,"Fall","Day","M","Male",260,4085,2012,4085
"2307",4.988913579,85,"Fall","Night","M","Male",261,4085,2012,4085
"2308",4.17534758,80,"Fall","Day","M","Male",261,4085,2012,4085
"2309",5.221214857,76,"Fall","Night","M","Male",262,4085,2012,4085
"2310",4.708795551,58,"Fall","Day","M","Male",262,4085,2012,4085
"2311",4.890479983,77,"Fall","Night","M","Male",263,4085,2012,4085
"2312",4.43495802,63,"Fall","Day","M","Male",263,4085,2012,4085
"2313",6.583094731,77,"Fall","Night","M","Male",264,4085,2012,4085
"2314",5.262283668,61,"Fall","Day","M","Male",264,4085,2012,4085
"2315",5.011495201,83,"Fall","Night","M","Male",265,4085,2012,4085
"2316",4.487790977,67,"Fall","Day","M","Male",265,4085,2012,4085
"2317",5.159654181,80,"Fall","Night","M","Male",266,4085,2012,4085
"2318",4.400125901,68,"Fall","Day","M","Male",266,4085,2012,4085
"2319",5.262891772,81,"Fall","Night","M","Male",267,4085,2012,4085
"2320",4.712577509,66,"Fall","Day","M","Male",267,4085,2012,4085
"2321",4.315627748,88,"Fall","Night","M","Male",268,4085,2012,4085
"2322",5.898424184,69,"Fall","Day","M","Male",268,4085,2012,4085
"2323",4.12676383,87,"Fall","Night","M","Male",269,4085,2012,4085
"2324",3.902737616,70,"Fall","Day","M","Male",269,4085,2012,4085
"2325",6.748494702,80,"Fall","Night","M","Male",270,4085,2012,4085
"2326",6.71288218,62,"Fall","Day","M","Male",270,4085,2012,4085
"2327",7.55520682,81,"Fall","Night","M","Male",271,4085,2012,4085
"2328",6.776596313,68,"Fall","Day","M","Male",271,4085,2012,4085
"2329",5.155450789,78,"Fall","Night","M","Male",272,4085,2012,4085
"2330",4.462678096,56,"Fall","Day","M","Male",272,4085,2012,4085
"2331",7.508713128,80,"Fall","Night","M","Male",273,4085,2012,4085
"2332",6.538664607,66,"Fall","Day","M","Male",273,4085,2012,4085
"2333",5.702115765,84,"Fall","Night","M","Male",274,4085,2012,4085
"2334",6.416195744,64,"Fall","Day","M","Male",274,4085,2012,4085
"2335",4.515882539,62,"Fall","Night","M","Male",275,4085,2012,4085
"2336",4.503541167,66,"Fall","Day","M","Male",275,4085,2012,4085
"2337",7.352234817,83,"Fall","Night","M","Male",276,4085,2012,4085
"2338",6.146865505,67,"Fall","Day","M","Male",276,4085,2012,4085
"2339",6.492116841,83,"Fall","Night","M","Male",277,4085,2012,4085
"2340",6.29565608,56,"Fall","Day","M","Male",277,4085,2012,4085
"2341",6.5824281,72,"Fall","Night","M","Male",278,4085,2012,4085
"2342",5.318644477,68,"Fall","Day","M","Male",278,4085,2012,4085
"2343",6.85833991,88,"Fall","Night","M","Male",279,4085,2012,4085
"2344",6.273996991,66,"Fall","Day","M","Male",279,4085,2012,4085
"2345",7.410325148,82,"Fall","Night","M","Male",280,4085,2012,4085
"2346",6.11007243,59,"Fall","Day","M","Male",280,4085,2012,4085
"2347",6.719278793,85,"Fall","Night","M","Male",281,4085,2012,4085
"2348",6.357488082,55,"Fall","Day","M","Male",281,4085,2012,4085
"2349",5.794182799,59,"Fall","Night","M","Male",282,4085,2012,4085
"2350",6.456251425,50,"Fall","Day","M","Male",282,4085,2012,4085
"2351",7.560656897,73,"Fall","Night","M","Male",283,4085,2012,4085
"2352",6.453571831,64,"Fall","Day","M","Male",283,4085,2012,4085
"2353",1.464727269,88,"Fall","Night","M","Male",284,4085,2012,4085
"2354",5.679330581,57,"Fall","Day","M","Male",284,4085,2012,4085
"2355",6.501723729,57,"Fall","Night","M","Male",285,4085,2012,4085
"2356",6.481424391,57,"Fall","Day","M","Male",285,4085,2012,4085
"2357",7.224418039,71,"Fall","Night","M","Male",286,4085,2012,4085
"2358",5.948690763,52,"Fall","Day","M","Male",286,4085,2012,4085
"2359",7.123093064,79,"Fall","Night","M","Male",287,4085,2012,4085
"2360",6.79144994,56,"Fall","Day","M","Male",287,4085,2012,4085
"2361",6.634444486,79,"Fall","Night","M","Male",288,4085,2012,4085
"2362",6.597594488,56,"Fall","Day","M","Male",288,4085,2012,4085
"2363",5.85345144,78,"Fall","Night","M","Male",289,4085,2012,4085
"2364",5.300165358,52,"Fall","Day","M","Male",289,4085,2012,4085
"2365",0.857476347,78,"Fall","Night","M","Male",290,4085,2012,4085
"2366",5.6448894,78,"Fall","Day","M","Male",290,4085,2012,4085
"2367",6.687862597,58,"Fall","Night","M","Male",291,4085,2012,4085
"2368",6.54559797,53,"Fall","Day","M","Male",291,4085,2012,4085
"2369",4.504553696,80,"Fall","Night","M","Male",292,4085,2012,4085
"2370",3.89250261,67,"Fall","Day","M","Male",292,4085,2012,4085
"2371",6.723701152,72,"Fall","Night","M","Male",293,4085,2012,4085
"2372",6.345150094,56,"Fall","Day","M","Male",293,4085,2012,4085
"2373",6.270261797,61,"Fall","Night","M","Male",294,4085,2012,4085
"2374",5.36135527,56,"Fall","Day","M","Male",294,4085,2012,4085
"2375",6.893391833,70,"Fall","Night","M","Male",295,4085,2012,4085
"2376",6.278019298,78,"Fall","Day","M","Male",295,4085,2012,4085
"2377",6.52813235,60,"Fall","Night","M","Male",296,4085,2012,4085
"2378",5.567820763,56,"Fall","Day","M","Male",296,4085,2012,4085
"2379",5.002276496,80,"Fall","Night","M","Male",297,4085,2012,4085
"2380",5.13762503,64,"Fall","Day","M","Male",297,4085,2012,4085
"2381",5.945224297,78,"Fall","Night","M","Male",298,4085,2012,4085
"2382",5.86846886,60,"Fall","Day","M","Male",298,4085,2012,4085
"2383",5.066715927,90,"Fall","Night","M","Male",299,4085,2012,4085
"2384",5.541524931,63,"Fall","Day","M","Male",299,4085,2012,4085
"2385",6.386475724,81,"Fall","Night","M","Male",300,4085,2012,4085
"2386",6.23604732,63,"Fall","Day","M","Male",300,4085,2012,4085
"2387",6.953819625,82,"Fall","Night","M","Male",301,4085,2012,4085
"2388",5.832735529,47,"Fall","Day","M","Male",301,4085,2012,4085
"2389",5.941060789,83,"Fall","Night","M","Male",302,4085,2012,4085
"2390",6.309975734,59,"Fall","Day","M","Male",302,4085,2012,4085
"2391",6.203794534,57,"Fall","Night","M","Male",303,4085,2012,4085
"2392",5.408407745,52,"Fall","Day","M","Male",303,4085,2012,4085
"2393",6.942036849,64,"Fall","Night","M","Male",304,4085,2012,4085
"2394",5.221103515,51,"Fall","Day","M","Male",304,4085,2012,4085
"2395",7.155130776,73,"Fall","Night","M","Male",305,4085,2012,4085
"2396",5.836990675,53,"Fall","Day","M","Male",305,4085,2012,4085
"2397",6.800041227,75,"Fall","Night","M","Male",306,4085,2012,4085
"2398",5.729364201,50,"Fall","Day","M","Male",306,4085,2012,4085
"2399",7.131812257,55,"Fall","Night","M","Male",307,4085,2012,4085
"2400",5.957748821,39,"Fall","Day","M","Male",307,4085,2012,4085
"2401",6.189296391,61,"Fall","Night","M","Male",308,4085,2012,4085
"2402",4.895082887,43,"Fall","Day","M","Male",308,4085,2012,4085
"2403",5.954032586,27,"Fall","Day","M","Male",309,4085,2012,4085
"2404",0.504770569,25,"Fall","Night","M","Male",310,4085,2012,4085
"2405",0.805950494,33,"Fall","Day","M","Male",310,4085,2012,4085
"2406",5.536562615,38,"Fall","Night","M","Male",311,4085,2012,4085
"2407",3.97936029,38,"Fall","Day","M","Male",311,4085,2012,4085
"2408",3.543713821,45,"Fall","Night","M","Male",312,4085,2012,4085
"2409",2.357320996,28,"Fall","Day","M","Male",312,4085,2012,4085
"2410",0.499748546,59,"Spring","Night","F","CubPrep",92,4087,2012,4087
"2411",3.107948611,54,"Spring","Day","F","CubPrep",92,4087,2012,4087
"2412",4.715720949,64,"Spring","Night","F","CubPrep",93,4087,2012,4087
"2413",3.616564462,43,"Spring","Day","F","CubPrep",93,4087,2012,4087
"2414",0.455049221,46,"Spring","Night","F","CubPrep",94,4087,2012,4087
"2415",3.672826466,50,"Spring","Day","F","CubPrep",94,4087,2012,4087
"2416",-0.983018707,44,"Spring","Night","F","CubPrep",95,4087,2012,4087
"2417",4.635644633,44,"Spring","Day","F","CubPrep",95,4087,2012,4087
"2418",-0.619648833,64,"Spring","Night","F","CubPrep",96,4087,2012,4087
"2419",4.083590898,58,"Spring","Day","F","CubPrep",96,4087,2012,4087
"2420",-0.245327821,52,"Spring","Night","F","CubPrep",97,4087,2012,4087
"2421",5.623331275,48,"Spring","Day","F","CubPrep",97,4087,2012,4087
"2422",4.502159645,44,"Spring","Night","F","CubPrep",98,4087,2012,4087
"2423",3.190961137,41,"Spring","Day","F","CubPrep",98,4087,2012,4087
"2424",0.584619567,36,"Spring","Night","F","CubPrep",99,4087,2012,4087
"2425",4.349047133,44,"Spring","Day","F","CubPrep",99,4087,2012,4087
"2426",0.249554618,46,"Spring","Night","F","CubPrep",100,4087,2012,4087
"2427",4.42817903,53,"Spring","Day","F","CubPrep",100,4087,2012,4087
"2428",0.568955671,45,"Spring","Night","F","CubPrep",101,4087,2012,4087
"2429",5.289304272,47,"Spring","Day","F","CubPrep",101,4087,2012,4087
"2430",-0.958120137,49,"Spring","Night","F","CubPrep",102,4087,2012,4087
"2431",4.340707939,48,"Spring","Day","F","CubPrep",102,4087,2012,4087
"2432",4.728197169,78,"Spring","Night","F","CubPrep",103,4087,2012,4087
"2433",4.265332591,60,"Spring","Day","F","CubPrep",103,4087,2012,4087
"2434",-1.506752998,53,"Spring","Night","F","CubPrep",104,4087,2012,4087
"2435",1.961626898,49,"Spring","Day","F","CubPrep",104,4087,2012,4087
"2436",4.293725243,53,"Spring","Day","F","CubPrep",105,4087,2012,4087
"2437",-0.093024149,62,"Spring","Night","F","CubPrep",106,4087,2012,4087
"2438",4.362932121,60,"Spring","Day","F","CubPrep",106,4087,2012,4087
"2439",0.439452178,56,"Spring","Night","F","CubPrep",107,4087,2012,4087
"2440",4.184023227,63,"Spring","Day","F","CubPrep",107,4087,2012,4087
"2441",0.254545845,55,"Spring","Night","F","CubPrep",108,4087,2012,4087
"2442",5.509958311,68,"Spring","Day","F","CubPrep",108,4087,2012,4087
"2443",3.200233266,54,"Spring","Night","F","CubPrep",109,4087,2012,4087
"2444",4.303316374,59,"Spring","Day","F","CubPrep",109,4087,2012,4087
"2445",-0.483694864,65,"Spring","Night","F","CubPrep",110,4087,2012,4087
"2446",4.467873116,64,"Spring","Day","F","CubPrep",110,4087,2012,4087
"2447",5.508644613,84,"Spring","Night","F","CubPrep",111,4087,2012,4087
"2448",3.281109385,72,"Spring","Day","F","CubPrep",111,4087,2012,4087
"2449",0.649844562,65,"Spring","Night","F","CubPrep",112,4087,2012,4087
"2450",4.116958567,70,"Spring","Day","F","CubPrep",112,4087,2012,4087
"2451",-0.715245312,53,"Spring","Night","F","CubPrep",113,4087,2012,4087
"2452",6.380532568,75,"Spring","Day","F","CubPrep",113,4087,2012,4087
"2453",3.804434768,68,"Spring","Night","F","CubPrep",114,4087,2012,4087
"2454",4.445464465,72,"Spring","Day","F","CubPrep",114,4087,2012,4087
"2455",1.118861903,71,"Spring","Night","F","CubPrep",115,4087,2012,4087
"2456",5.22490021,78,"Spring","Day","F","CubPrep",115,4087,2012,4087
"2457",0.822686369,86,"Spring","Night","F","CubPrep",116,4087,2012,4087
"2458",5.215103657,79,"Spring","Day","F","CubPrep",116,4087,2012,4087
"2459",1.862188743,73,"Spring","Night","F","CubPrep",117,4087,2012,4087
"2460",5.128831824,81,"Spring","Day","F","CubPrep",117,4087,2012,4087
"2461",0.961601783,69,"Spring","Night","F","CubPrep",118,4087,2012,4087
"2462",5.219038118,82,"Spring","Day","F","CubPrep",118,4087,2012,4087
"2463",0.293117843,85,"Spring","Night","F","CubPrep",119,4087,2012,4087
"2464",5.917734512,86,"Spring","Day","F","CubPrep",119,4087,2012,4087
"2465",6.765926432,73,"Spring","Night","F","CubPrep",120,4087,2012,4087
"2466",4.256108624,78,"Spring","Day","F","CubPrep",120,4087,2012,4087
"2467",4.232113559,79,"Spring","Night","F","CubPrep",121,4087,2012,4087
"2468",5.837861786,88,"Spring","Day","F","CubPrep",121,4087,2012,4087
"2469",0.811976761,71,"Spring","Night","F","CubPrep",122,4087,2012,4087
"2470",2.282943043,75,"Spring","Day","F","CubPrep",122,4087,2012,4087
"2471",3.810225985,88,"Spring","Night","F","CubPrep",123,4087,2012,4087
"2472",3.51492973,81,"Spring","Day","F","CubPrep",123,4087,2012,4087
"2473",2.794627211,85,"Spring","Night","F","CubPrep",124,4087,2012,4087
"2474",3.600452611,86,"Spring","Day","F","CubPrep",124,4087,2012,4087
"2475",3.920349961,95,"Spring","Night","F","CubPrep",125,4087,2012,4087
"2476",4.16477479,79,"Spring","Day","F","CubPrep",125,4087,2012,4087
"2477",1.328569642,80,"Spring","Night","F","CubPrep",126,4087,2012,4087
"2478",3.610249741,83,"Spring","Day","F","CubPrep",126,4087,2012,4087
"2479",-0.149144215,94,"Spring","Night","F","CubPrep",127,4087,2012,4087
"2480",5.272055574,92,"Spring","Day","F","CubPrep",127,4087,2012,4087
"2481",4.756188892,96,"Spring","Day","F","CubPrep",128,4087,2012,4087
"2482",3.173431796,76,"Spring","Night","F","CubPrep",129,4087,2012,4087
"2483",5.390798913,93,"Spring","Day","F","CubPrep",129,4087,2012,4087
"2484",4.035782315,83,"Spring","Day","F","CubPrep",130,4087,2012,4087
